,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,dia_ou_noite,media_movel_5
70,2015-02-04 19:00:00,22.29,27.39,0.0,612.0,0.00455905614852278,0,2,22.289999999999946
71,2015-02-04 19:01:00,22.29,27.29,0.0,608.0,0.00454228962919881,0,2,22.289999999999946
72,2015-02-04 19:01:59,22.29,27.29,0.0,605.5,0.00454228962919881,0,2,22.289999999999946
73,2015-02-04 19:02:59,22.2675,27.315,0.0,608.5,0.00454021358023024,0,2,22.286249999999942
74,2015-02-04 19:04:00,22.2,27.29,0.0,608.5,0.00451728819349999,0,2,22.27124999999994
75,2015-02-04 19:05:00,22.245,27.29,0.0,602.5,0.0045297736958595895,0,2,22.263749999999945
76,2015-02-04 19:06:00,22.2,27.29,0.0,598.0,0.00451728819349999,0,2,22.248749999999944
77,2015-02-04 19:07:00,22.2,27.29,0.0,595.0,0.00451728819349999,0,2,22.233749999999944
78,2015-02-04 19:08:00,22.2,27.29,0.0,591.0,0.00451728819349999,0,2,22.218749999999943
79,2015-02-04 19:08:59,22.245,27.245,0.0,591.0,0.00452224999364749,0,2,22.214999999999947
80,2015-02-04 19:09:59,22.2,27.2,0.0,595.0,0.0045022827427646395,0,2,22.214999999999947
81,2015-02-04 19:11:00,22.2,27.29,0.0,594.333333333333,0.00451728819349999,0,2,22.207499999999943
82,2015-02-04 19:12:00,22.2,27.29,0.0,593.5,0.00451728819349999,0,2,22.207499999999943
83,2015-02-04 19:13:00,22.2,27.29,0.0,592.0,0.00451728819349999,0,2,22.207499999999943
84,2015-02-04 19:14:00,22.15,27.245,0.0,586.5,0.0044959713579516,0,2,22.199166666666613
85,2015-02-04 19:14:59,22.2,27.2,0.0,586.0,0.0045022827427646395,0,2,22.19166666666661
86,2015-02-04 19:15:59,22.15,27.245,0.0,586.0,0.0044959713579516,0,2,22.18333333333328
87,2015-02-04 19:17:00,22.2,27.245,0.0,584.5,0.004509785378283939,0,2,22.18333333333328
88,2015-02-04 19:18:00,22.1,27.245,0.0,584.5,0.00448219467655486,0,2,22.166666666666615
89,2015-02-04 19:19:00,22.1,27.2,0.0,585.5,0.004474738269723721,0,2,22.14999999999995
90,2015-02-04 19:20:00,22.1333333333333,27.2,0.0,584.666666666667,0.004483903198214579,0,2,22.147222222222165
91,2015-02-04 19:21:00,22.2,27.2,0.0,577.0,0.0045022827427646395,0,2,22.147222222222165
92,2015-02-04 19:21:59,22.1,27.2,0.0,580.0,0.004474738269723721,0,2,22.13888888888883
93,2015-02-04 19:23:00,22.125,27.2,0.0,582.0,0.00448161041517148,0,2,22.12638888888883
94,2015-02-04 19:24:00,22.2,27.2,0.0,580.0,0.0045022827427646395,0,2,22.143055555555495
95,2015-02-04 19:25:00,22.1,27.15,0.0,578.0,0.0044664535814123605,0,2,22.143055555555495
96,2015-02-04 19:25:59,22.1,27.2,0.0,576.5,0.004474738269723721,0,2,22.137499999999946
97,2015-02-04 19:27:00,22.1,27.2,0.0,580.0,0.004474738269723721,0,2,22.12083333333328
98,2015-02-04 19:27:59,22.1,27.2,0.0,572.5,0.004474738269723721,0,2,22.12083333333328
99,2015-02-04 19:28:59,22.1,27.2,0.0,567.0,0.004474738269723721,0,2,22.116666666666614
100,2015-02-04 19:30:00,22.1,27.2,0.0,568.0,0.004474738269723721,0,2,22.099999999999948
101,2015-02-04 19:31:00,22.1,27.2,0.0,574.5,0.004474738269723721,0,2,22.099999999999948
102,2015-02-04 19:32:00,22.1,27.2,0.0,564.333333333333,0.004474738269723721,0,2,22.099999999999948
103,2015-02-04 19:33:00,22.1,27.2,0.0,563.0,0.004474738269723721,0,2,22.099999999999948
104,2015-02-04 19:34:00,22.1,27.15,0.0,564.5,0.0044664535814123605,0,2,22.099999999999948
105,2015-02-04 19:34:59,22.0666666666667,27.1666666666667,0.0,566.333333333333,0.00446007809167045,0,2,22.094444444444395
106,2015-02-04 19:36:00,22.1,27.1,0.0,562.0,0.00445816911221647,0,2,22.094444444444395
107,2015-02-04 19:37:00,22.0,27.1,0.0,565.5,0.00443087555124918,0,2,22.07777777777773
108,2015-02-04 19:38:00,22.0,27.1,0.0,570.0,0.00443087555124918,0,2,22.061111111111064
109,2015-02-04 19:38:59,22.05,27.15,0.0,562.0,0.00445276274636235,0,2,22.052777777777735
110,2015-02-04 19:40:00,22.0,27.1,0.0,560.0,0.00443087555124918,0,2,22.03611111111107
111,2015-02-04 19:40:59,22.0,27.1,0.0,558.0,0.00443087555124918,0,2,22.024999999999952
112,2015-02-04 19:41:59,22.0,27.1,0.0,556.0,0.00443087555124918,0,2,22.008333333333287
113,2015-02-04 19:43:00,22.0,27.1,0.0,557.0,0.00443087555124918,0,2,22.008333333333287
114,2015-02-04 19:44:00,21.9175,27.1,0.0,556.5,0.004408469431627479,0,2,21.994583333333285
115,2015-02-04 19:45:00,21.945,27.1,0.0,557.5,0.00441592700761485,0,2,21.977083333333283
116,2015-02-04 19:46:00,21.926666666666698,27.1,0.0,555.0,0.00441095405497767,0,2,21.964861111111066
117,2015-02-04 19:46:59,21.89,27.1,0.0,555.0,0.00440102296708593,0,2,21.94652777777773
118,2015-02-04 19:47:59,21.89,27.1,0.0,553.0,0.00440102296708593,0,2,21.928194444444397
119,2015-02-04 19:49:00,21.89,27.1,0.0,549.5,0.00440102296708593,0,2,21.90986111111106
120,2015-02-04 19:50:00,21.89,27.1,0.0,548.5,0.00440102296708593,0,2,21.905277777777727
121,2015-02-04 19:51:00,21.89,27.1,0.0,551.5,0.00440102296708593,0,2,21.896111111111065
122,2015-02-04 19:52:00,21.89,27.1,0.0,548.5,0.00440102296708593,0,2,21.889999999999944
123,2015-02-04 19:53:00,21.89,27.1,0.0,548.0,0.00440102296708593,0,2,21.889999999999947
124,2015-02-04 19:53:59,21.89,27.1,0.0,547.5,0.00440102296708593,0,2,21.889999999999947
125,2015-02-04 19:54:59,21.89,27.1,0.0,553.0,0.00440102296708593,0,2,21.889999999999947
126,2015-02-04 19:56:00,21.84,27.1,0.0,547.5,0.0043875123613343605,0,2,21.881666666666614
127,2015-02-04 19:57:00,21.856666666666698,27.1,0.0,548.666666666667,0.00439201182580606,0,2,21.87611111111106
128,2015-02-04 19:58:00,21.79,27.1,0.0,540.0,0.00437403835445405,0,2,21.859444444444392
129,2015-02-04 19:59:00,21.79,27.1,0.0,538.0,0.00437403835445405,0,2,21.842777777777723
130,2015-02-04 19:59:59,21.79,27.1,0.0,542.0,0.00437403835445405,0,2,21.82611111111105
131,2015-02-04 20:00:59,21.79,27.1,0.0,542.0,0.00437403835445405,0,2,21.80944444444438
132,2015-02-04 20:02:00,21.79,27.1,0.0,538.0,0.00437403835445405,0,2,21.801111111111044
133,2015-02-04 20:03:00,21.79,27.1,0.0,537.666666666667,0.00437403835445405,0,2,21.789999999999925
134,2015-02-04 20:04:00,21.79,27.1,0.0,537.5,0.00437403835445405,0,2,21.789999999999925
135,2015-02-04 20:05:00,21.79,27.1,0.0,536.0,0.00437403835445405,0,2,21.789999999999925
136,2015-02-04 20:06:00,21.745,27.1,0.0,534.5,0.00436194296945302,0,2,21.782499999999928
137,2015-02-04 20:06:59,21.7,27.1,0.0,532.5,0.00434987709774486,0,2,21.767499999999927
138,2015-02-04 20:08:00,21.76,27.1,0.0,530.0,0.0043659714821212,0,2,21.76249999999993
139,2015-02-04 20:09:00,21.745,27.05,0.0,529.5,0.004353838771225011,0,2,21.754999999999928
140,2015-02-04 20:10:00,21.79,27.05,0.0,531.0,0.0043659115271710795,0,2,21.754999999999928
141,2015-02-04 20:10:59,21.73,27.0,0.0,533.333333333333,0.00434172461000499,0,2,21.74499999999993
142,2015-02-04 20:12:00,21.745,27.0,0.0,531.0,0.0043457347827069994,0,2,21.74499999999993
143,2015-02-04 20:12:59,21.745,27.0,0.0,529.0,0.0043457347827069994,0,2,21.75249999999993
144,2015-02-04 20:13:59,21.745,27.0,0.0,528.5,0.0043457347827069994,0,2,21.749999999999932
145,2015-02-04 20:15:00,21.7,27.0,0.0,525.0,0.00433371405578809,0,2,21.742499999999932
146,2015-02-04 20:16:00,21.7,27.0,0.0,528.5,0.00433371405578809,0,2,21.72749999999993
147,2015-02-04 20:17:00,21.7,27.0,0.0,530.5,0.00433371405578809,0,2,21.72249999999993
148,2015-02-04 20:18:00,21.7,26.89,0.0,528.0,0.00431593567308493,0,2,21.71499999999993
149,2015-02-04 20:19:00,21.7,26.89,0.0,526.0,0.00431593567308493,0,2,21.707499999999925
150,2015-02-04 20:19:59,21.7,26.89,0.0,530.0,0.00431593567308493,0,2,21.69999999999992
151,2015-02-04 20:21:00,21.7,26.89,0.0,533.333333333333,0.00431593567308493,0,2,21.69999999999992
152,2015-02-04 20:22:00,21.7,26.89,0.0,529.0,0.00431593567308493,0,2,21.69999999999992
153,2015-02-04 20:23:00,21.7,26.89,0.0,528.0,0.00431593567308493,0,2,21.69999999999992
154,2015-02-04 20:23:59,21.7,26.89,0.0,526.0,0.00431593567308493,0,2,21.69999999999992
155,2015-02-04 20:25:00,21.7,26.89,0.0,526.0,0.00431593567308493,0,2,21.69999999999992
156,2015-02-04 20:25:59,21.7,26.79,0.0,521.0,0.00429977438278406,0,2,21.69999999999992
157,2015-02-04 20:26:59,21.7,26.79,0.0,518.0,0.00429977438278406,0,2,21.69999999999992
158,2015-02-04 20:28:00,21.7,26.79,0.0,515.5,0.00429977438278406,0,2,21.69999999999992
159,2015-02-04 20:29:00,21.7,26.79,0.0,520.0,0.00429977438278406,0,2,21.69999999999992
160,2015-02-04 20:30:00,21.7,26.7675,0.0,523.5,0.00429613820740729,0,2,21.69999999999992
161,2015-02-04 20:31:00,21.7,26.79,0.0,525.5,0.00429977438278406,0,2,21.69999999999992
162,2015-02-04 20:31:59,21.7,26.79,0.0,525.5,0.00429977438278406,0,2,21.69999999999992
163,2015-02-04 20:32:59,21.7,26.79,0.0,514.0,0.00429977438278406,0,2,21.69999999999992
164,2015-02-04 20:34:00,21.7,26.7,0.0,518.0,0.00428522993460374,0,2,21.69999999999992
165,2015-02-04 20:35:00,21.7,26.7,0.0,518.0,0.00428522993460374,0,2,21.69999999999992
166,2015-02-04 20:36:00,21.7,26.7,0.0,520.0,0.00428522993460374,0,2,21.69999999999992
167,2015-02-04 20:37:00,21.6,26.7,0.0,521.0,0.00425892186208795,0,2,21.683333333333255
168,2015-02-04 20:38:00,21.6,26.6,0.0,518.0,0.0042428620368527795,0,2,21.66666666666659
169,2015-02-04 20:38:59,21.6,26.65,0.0,517.0,0.00425089184650924,0,2,21.649999999999924
170,2015-02-04 20:39:59,21.6,26.6,0.0,511.5,0.0042428620368527795,0,2,21.63333333333326
171,2015-02-04 20:41:00,21.65,26.65,0.0,514.0,0.0042640030849451106,0,2,21.62499999999993
172,2015-02-04 20:42:00,21.6,26.55,0.0,515.5,0.00423483243311065,0,2,21.608333333333263
173,2015-02-04 20:43:00,21.6,26.5,0.0,517.0,0.00422680303527493,0,2,21.608333333333263
174,2015-02-04 20:44:00,21.6,26.5,0.0,515.0,0.00422680303527493,0,2,21.608333333333263
175,2015-02-04 20:44:59,21.6,26.5,0.0,512.0,0.00422680303527493,0,2,21.608333333333263
176,2015-02-04 20:45:59,21.6,26.5,0.0,515.0,0.00422680303527493,0,2,21.608333333333263
177,2015-02-04 20:47:00,21.65,26.55,0.0,511.0,0.00424789380271014,0,2,21.608333333333263
178,2015-02-04 20:48:00,21.6,26.5,0.0,514.0,0.00422680303527493,0,2,21.608333333333263
179,2015-02-04 20:49:00,21.6,26.445,0.0,508.0,0.00421797093546809,0,2,21.608333333333263
180,2015-02-04 20:50:00,21.6,26.4725,0.0,509.75,0.00422238695423002,0,2,21.608333333333263
181,2015-02-04 20:51:00,21.6,26.445,0.0,508.75,0.00421797093546809,0,2,21.608333333333263
182,2015-02-04 20:51:59,21.6,26.445,0.0,508.5,0.00421797093546809,0,2,21.608333333333263
183,2015-02-04 20:53:00,21.6,26.39,0.0,507.0,0.00420913908478788,0,2,21.599999999999927
184,2015-02-04 20:54:00,21.6,26.39,0.0,507.0,0.00420913908478788,0,2,21.599999999999927
185,2015-02-04 20:55:00,21.6,26.39,0.0,503.5,0.00420913908478788,0,2,21.599999999999927
186,2015-02-04 20:55:59,21.6,26.39,0.0,504.0,0.00420913908478788,0,2,21.599999999999927
187,2015-02-04 20:57:00,21.6,26.39,0.0,504.0,0.00420913908478788,0,2,21.599999999999927
188,2015-02-04 20:57:59,21.575,26.315,0.0,500.5,0.0041906371261489,0,2,21.59583333333326
189,2015-02-04 20:58:59,21.6,26.29,0.0,500.0,0.00419308181268417,0,2,21.59583333333326
190,2015-02-04 21:00:00,21.6,26.29,0.0,503.5,0.00419308181268417,0,2,21.59583333333326
191,2015-02-04 21:01:00,21.55,26.245,0.0,503.0,0.00417298202219627,0,2,21.58749999999993
192,2015-02-04 21:02:00,21.55,26.245,0.0,502.5,0.00417298202219627,0,2,21.579166666666598
193,2015-02-04 21:03:00,21.5,26.2,0.0,502.0,0.00415296201038409,0,2,21.562499999999932
194,2015-02-04 21:04:00,21.5666666666667,26.2,0.0,502.0,0.00417005914917235,0,2,21.56111111111105
195,2015-02-04 21:04:59,21.5,26.2,0.0,502.5,0.00415296201038409,0,2,21.544444444444384
196,2015-02-04 21:06:00,21.5,26.2,0.0,497.0,0.00415296201038409,0,2,21.527777777777718
197,2015-02-04 21:07:00,21.5,26.15,0.0,501.5,0.00414498369514183,0,2,21.519444444444385
198,2015-02-04 21:08:00,21.5,26.15,0.0,504.0,0.00414498369514183,0,2,21.51111111111105
199,2015-02-04 21:08:59,21.5,26.1,0.0,501.0,0.00413700558321316,0,2,21.51111111111105
200,2015-02-04 21:10:00,21.5,26.1,0.0,493.75,0.00413700558321316,0,2,21.499999999999932
201,2015-02-04 21:10:59,21.5,26.1,0.0,500.0,0.00413700558321316,0,2,21.499999999999932
202,2015-02-04 21:11:59,21.5,26.1,0.0,504.5,0.00413700558321316,0,2,21.499999999999932
203,2015-02-04 21:13:00,21.5,26.05,0.0,504.0,0.00412902767459031,0,2,21.499999999999932
204,2015-02-04 21:14:00,21.5,26.1,0.0,501.0,0.00413700558321316,0,2,21.499999999999932
205,2015-02-04 21:15:00,21.5,26.0,0.0,499.0,0.00412104996926551,0,2,21.499999999999932
206,2015-02-04 21:16:00,21.5,26.0,0.0,502.0,0.00412104996926551,0,2,21.499999999999932
207,2015-02-04 21:16:59,21.5,26.0,0.0,503.5,0.00412104996926551,0,2,21.499999999999932
208,2015-02-04 21:17:59,21.5,26.0,0.0,500.666666666667,0.00412104996926551,0,2,21.499999999999932
209,2015-02-04 21:19:00,21.5,26.0,0.0,493.0,0.00412104996926551,0,2,21.499999999999932
210,2015-02-04 21:20:00,21.5,26.0,0.0,492.5,0.00412104996926551,0,2,21.499999999999932
211,2015-02-04 21:21:00,21.5,26.0,0.0,493.0,0.00412104996926551,0,2,21.499999999999932
212,2015-02-04 21:22:00,21.5,25.89,0.0,495.5,0.00410349973312177,0,2,21.499999999999932
213,2015-02-04 21:23:00,21.5,26.0,0.0,492.666666666667,0.00412104996926551,0,2,21.499999999999932
214,2015-02-04 21:23:59,21.5,26.0,0.0,490.0,0.00412104996926551,0,2,21.499999999999932
215,2015-02-04 21:24:59,21.5,25.926666666666698,0.0,493.0,0.00410934970251646,0,2,21.499999999999932
216,2015-02-04 21:26:00,21.5,25.89,0.0,494.666666666667,0.00410349973312177,0,2,21.499999999999932
217,2015-02-04 21:27:00,21.5,25.89,0.0,496.0,0.00410349973312177,0,2,21.499999999999932
218,2015-02-04 21:28:00,21.5,25.89,0.0,491.0,0.00410349973312177,0,2,21.499999999999932
219,2015-02-04 21:29:00,21.5,25.84,0.0,490.5,0.0040955226782985,0,2,21.499999999999932
220,2015-02-04 21:29:59,21.5,25.84,0.0,490.0,0.0040955226782985,0,2,21.499999999999932
221,2015-02-04 21:30:59,21.5,25.89,0.0,491.0,0.00410349973312177,0,2,21.499999999999932
222,2015-02-04 21:32:00,21.5,25.89,0.0,491.666666666667,0.00410349973312177,0,2,21.499999999999932
223,2015-02-04 21:33:00,21.5,25.89,0.0,493.5,0.00410349973312177,0,2,21.499999999999932
224,2015-02-04 21:34:00,21.4725,25.865,0.0,493.75,0.004092567769501529,0,2,21.4954166666666
225,2015-02-04 21:35:00,21.5,25.84,0.0,490.0,0.0040955226782985,0,2,21.4954166666666
226,2015-02-04 21:36:00,21.5,25.79,0.0,488.0,0.00408754582674064,0,2,21.4954166666666
227,2015-02-04 21:36:59,21.5,25.79,0.0,490.0,0.00408754582674064,0,2,21.4954166666666
228,2015-02-04 21:38:00,21.5,25.79,0.0,487.0,0.00408754582674064,0,2,21.4954166666666
229,2015-02-04 21:39:00,21.445,25.745,0.0,492.5,0.0040665556071492895,0,2,21.48624999999993
230,2015-02-04 21:40:00,21.445,25.745,0.0,493.5,0.0040665556071492895,0,2,21.481666666666598
231,2015-02-04 21:40:59,21.463333333333303,25.76,0.0,493.333333333333,0.00407354230391887,0,2,21.475555555555484
232,2015-02-04 21:42:00,21.445,25.745,0.0,488.0,0.0040665556071492895,0,2,21.466388888888815
233,2015-02-04 21:42:59,21.5,25.79,0.0,487.5,0.00408754582674064,0,2,21.466388888888815
234,2015-02-04 21:43:59,21.426666666666698,25.73,0.0,485.333333333333,0.00405957893706384,0,2,21.454166666666598
235,2015-02-04 21:45:00,21.39,25.7,0.0,484.0,0.00404565562779471,0,2,21.444999999999936
236,2015-02-04 21:46:00,21.39,25.7,0.0,489.0,0.00404565562779471,0,2,21.435833333333267
237,2015-02-04 21:47:00,21.445,25.745,0.0,488.0,0.0040665556071492895,0,2,21.432777777777716
238,2015-02-04 21:48:00,21.5,25.79,0.0,493.0,0.00408754582674064,0,2,21.441944444444385
239,2015-02-04 21:49:00,21.39,25.7,0.0,491.0,0.00404565562779471,0,2,21.423611111111047
240,2015-02-04 21:49:59,21.445,25.745,0.0,488.0,0.0040665556071492895,0,2,21.426666666666595
241,2015-02-04 21:51:00,21.445,25.745,0.0,487.25,0.0040665556071492895,0,2,21.43583333333326
242,2015-02-04 21:52:00,21.39,25.7,0.0,489.0,0.00404565562779471,0,2,21.43583333333326
243,2015-02-04 21:53:00,21.5,25.79,0.0,489.0,0.00408754582674064,0,2,21.444999999999926
244,2015-02-04 21:53:59,21.39,25.7,0.0,486.0,0.00404565562779471,0,2,21.42666666666659
245,2015-02-04 21:55:00,21.426666666666698,25.73,0.0,484.666666666667,0.00405957893706384,0,2,21.432777777777705
246,2015-02-04 21:55:59,21.39,25.7,0.0,485.0,0.00404565562779471,0,2,21.42361111111104
247,2015-02-04 21:56:59,21.39,25.7,0.0,487.0,0.00404565562779471,0,2,21.41444444444437
248,2015-02-04 21:58:00,21.39,25.7,0.0,492.0,0.00404565562779471,0,2,21.41444444444437
249,2015-02-04 21:59:00,21.39,25.7,0.0,490.666666666667,0.00404565562779471,0,2,21.396111111111036
250,2015-02-04 22:00:00,21.39,25.7,0.0,488.0,0.00404565562779471,0,2,21.396111111111036
251,2015-02-04 22:01:00,21.39,25.7,0.0,485.5,0.00404565562779471,0,2,21.389999999999915
252,2015-02-04 22:01:59,21.39,25.7,0.0,486.0,0.00404565562779471,0,2,21.38999999999992
253,2015-02-04 22:02:59,21.39,25.7,0.0,485.5,0.00404565562779471,0,2,21.38999999999992
254,2015-02-04 22:04:00,21.39,25.7,0.0,486.0,0.00404565562779471,0,2,21.38999999999992
255,2015-02-04 22:05:00,21.39,25.7,0.0,480.0,0.00404565562779471,0,2,21.38999999999992
256,2015-02-04 22:06:00,21.39,25.7,0.0,481.0,0.00404565562779471,0,2,21.38999999999992
257,2015-02-04 22:07:00,21.39,25.7,0.0,481.666666666667,0.00404565562779471,0,2,21.38999999999992
258,2015-02-04 22:08:00,21.39,25.7,0.0,485.5,0.00404565562779471,0,2,21.38999999999992
259,2015-02-04 22:08:59,21.39,25.7,0.0,485.0,0.00404565562779471,0,2,21.38999999999992
260,2015-02-04 22:09:59,21.39,25.7,0.0,473.0,0.00404565562779471,0,2,21.38999999999992
261,2015-02-04 22:11:00,21.39,25.7,0.0,475.0,0.00404565562779471,0,2,21.38999999999992
262,2015-02-04 22:12:00,21.39,25.7,0.0,486.0,0.00404565562779471,0,2,21.38999999999992
263,2015-02-04 22:13:00,21.39,25.7,0.0,481.5,0.00404565562779471,0,2,21.38999999999992
264,2015-02-04 22:14:00,21.39,25.7,0.0,483.0,0.00404565562779471,0,2,21.38999999999992
